Key,year,quarter,CentroidX,CentroidY,Avg_Pop__Densi,Avg_Income___T,Avg_Income___2,Avg_Income___3,Avg_Housing___,Avg_Education_,Crime_Count,Quarterly_Fire_Count
Caserne 04 Grid2_0,2015,3,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,10.0,76
Caserne 04 Grid2_0,2015,4,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,31.0,62
Caserne 04 Grid2_0,2016,1,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,23.0,62
Caserne 04 Grid2_0,2016,2,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,15.0,63
Caserne 04 Grid2_0,2016,3,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,10.0,69
Caserne 04 Grid2_0,2016,4,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,22.0,57
Caserne 04 Grid2_0,2017,1,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,20.0,53
Caserne 04 Grid2_0,2017,2,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,10.0,50
Caserne 04 Grid2_0,2017,3,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,15.0,58
Caserne 04 Grid2_0,2017,4,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,21.0,61
Caserne 04 Grid2_0,2018,1,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,6.0,58
Caserne 04 Grid2_0,2018,2,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,10.0,57
Caserne 04 Grid2_0,2018,3,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,12.0,48
Caserne 04 Grid2_0,2018,4,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,14.0,48
Caserne 04 Grid2_0,2019,1,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,11.0,70
Caserne 04 Grid2_0,2019,2,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,30.0,56
Caserne 04 Grid2_0,2019,3,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,12.0,60
Caserne 04 Grid2_0,2019,4,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,15.0,63
Caserne 04 Grid2_0,2020,1,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,24.0,65
Caserne 04 Grid2_0,2020,2,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,8.0,17
Caserne 04 Grid2_0,2020,3,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,19.0,54
Caserne 04 Grid2_0,2020,4,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,20.0,37
Caserne 04 Grid2_0,2021,1,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,14.0,50
Caserne 04 Grid2_0,2021,2,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,16.0,60
Caserne 04 Grid2_0,2021,3,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,26.0,62
Caserne 04 Grid2_0,2021,4,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,19.0,59
Caserne 04 Grid2_0,2022,1,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,14.0,70
Caserne 04 Grid2_0,2022,2,-73.648802,45.491405,15693.64,635.25,100.0,67.32,315.5,634.5,17.0,53
Caserne 04 Grid2_1,2015,1,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,18.0,122
Caserne 04 Grid2_1,2015,2,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,23.0,85
Caserne 04 Grid2_1,2015,3,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,11.0,115
Caserne 04 Grid2_1,2015,4,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,18.0,85
Caserne 04 Grid2_1,2016,1,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,14.0,96
Caserne 04 Grid2_1,2016,2,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,17.0,112
Caserne 04 Grid2_1,2016,3,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,23.0,90
Caserne 04 Grid2_1,2016,4,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,15.0,95
Caserne 04 Grid2_1,2017,1,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,22.0,106
Caserne 04 Grid2_1,2017,2,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,14.0,113
Caserne 04 Grid2_1,2017,3,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,20.0,115
Caserne 04 Grid2_1,2017,4,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,20.0,96
Caserne 04 Grid2_1,2018,1,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,15.0,121
Caserne 04 Grid2_1,2018,2,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,19.0,113
Caserne 04 Grid2_1,2018,3,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,12.0,112
Caserne 04 Grid2_1,2018,4,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,15.0,114
Caserne 04 Grid2_1,2019,1,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,16.0,113
Caserne 04 Grid2_1,2019,2,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,11.0,102
Caserne 04 Grid2_1,2019,3,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,18.0,100
Caserne 04 Grid2_1,2019,4,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,15.0,129
Caserne 04 Grid2_1,2020,1,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,28.0,91
Caserne 04 Grid2_1,2020,2,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,13.0,19
Caserne 04 Grid2_1,2020,3,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,22.0,94
Caserne 04 Grid2_1,2020,4,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,15.0,84
Caserne 04 Grid2_1,2021,1,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,11.0,95
Caserne 04 Grid2_1,2021,2,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,34.0,104
Caserne 04 Grid2_1,2021,3,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,27.0,114
Caserne 04 Grid2_1,2021,4,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,23.0,99
Caserne 04 Grid2_1,2022,1,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,25.0,109
Caserne 04 Grid2_1,2022,2,-73.648802,45.491405,12434.8958333333,520.416666666667,100.0,65.25,258.125,521.458333333333,9.0,81
Caserne 04 Grid2_2,2015,1,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,1
Caserne 04 Grid2_2,2015,2,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,3.0,9
Caserne 04 Grid2_2,2015,3,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,0.0,8
Caserne 04 Grid2_2,2015,4,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,2.0,4
Caserne 04 Grid2_2,2016,1,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,0.0,8
Caserne 04 Grid2_2,2016,2,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,3
Caserne 04 Grid2_2,2016,3,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,4
Caserne 04 Grid2_2,2016,4,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,0.0,5
Caserne 04 Grid2_2,2017,1,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,1
Caserne 04 Grid2_2,2017,2,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,2.0,1
Caserne 04 Grid2_2,2017,3,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,2.0,4
Caserne 04 Grid2_2,2017,4,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,0.0,3
Caserne 04 Grid2_2,2018,1,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,2.0,5
Caserne 04 Grid2_2,2018,2,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,6
Caserne 04 Grid2_2,2018,3,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,2.0,5
Caserne 04 Grid2_2,2018,4,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,5
Caserne 04 Grid2_2,2019,1,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,2.0,5
Caserne 04 Grid2_2,2019,2,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,0.0,5
Caserne 04 Grid2_2,2019,3,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,2.0,7
Caserne 04 Grid2_2,2019,4,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,6
Caserne 04 Grid2_2,2020,1,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,4
Caserne 04 Grid2_2,2020,2,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,2.0,1
Caserne 04 Grid2_2,2020,3,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,3.0,3
Caserne 04 Grid2_2,2020,4,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,3.0,6
Caserne 04 Grid2_2,2021,1,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,2.0,9
Caserne 04 Grid2_2,2021,2,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,3
Caserne 04 Grid2_2,2021,3,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,5
Caserne 04 Grid2_2,2021,4,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,3
Caserne 04 Grid2_2,2022,1,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,5
Caserne 04 Grid2_2,2022,2,-73.648802,45.491405,9854.08,405.0,100.0,69.28,191.0,427.0,1.0,2
Caserne 04 Grid3_0,2015,1,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,10.0,28
Caserne 04 Grid3_0,2015,2,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,9.0,27
Caserne 04 Grid3_0,2015,3,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,10.0,26
Caserne 04 Grid3_0,2015,4,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,13.0,17
Caserne 04 Grid3_0,2016,1,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,12.0,23
Caserne 04 Grid3_0,2016,2,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,10.0,39
Caserne 04 Grid3_0,2016,3,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,7.0,25
Caserne 04 Grid3_0,2016,4,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,16.0,14
Caserne 04 Grid3_0,2017,1,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,6.0,21
Caserne 04 Grid3_0,2017,2,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,5.0,20
Caserne 04 Grid3_0,2017,3,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,13.0,22
Caserne 04 Grid3_0,2017,4,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,19.0,29
Caserne 04 Grid3_0,2018,1,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,10.0,35
Caserne 04 Grid3_0,2018,2,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,5.0,22
Caserne 04 Grid3_0,2018,3,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,5.0,30
Caserne 04 Grid3_0,2018,4,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,8.0,19
Caserne 04 Grid3_0,2019,1,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,8.0,28
Caserne 04 Grid3_0,2019,2,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,11.0,16
Caserne 04 Grid3_0,2019,3,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,8.0,15
Caserne 04 Grid3_0,2019,4,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,7.0,33
Caserne 04 Grid3_0,2020,1,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,11.0,20
Caserne 04 Grid3_0,2020,2,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,4.0,7
Caserne 04 Grid3_0,2020,3,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,9.0,20
Caserne 04 Grid3_0,2020,4,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,19.0,21
Caserne 04 Grid3_0,2021,1,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,8.0,22
Caserne 04 Grid3_0,2021,2,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,1.0,26
Caserne 04 Grid3_0,2021,3,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,11.0,21
Caserne 04 Grid3_0,2021,4,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,9.0,19
Caserne 04 Grid3_0,2022,1,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,7.0,26
Caserne 04 Grid3_0,2022,2,-73.648802,45.491405,20819.1117647059,470.294117647059,100.0,67.46875,209.705882352941,469.117647058824,6.0,14
Caserne 04 Grid3_1,2015,1,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,25.0,112
Caserne 04 Grid3_1,2015,2,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,18.0,132
Caserne 04 Grid3_1,2015,3,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,19.0,148
Caserne 04 Grid3_1,2015,4,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,25.0,118
Caserne 04 Grid3_1,2016,1,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,25.0,138
Caserne 04 Grid3_1,2016,2,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,30.0,119
Caserne 04 Grid3_1,2016,3,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,22.0,101
Caserne 04 Grid3_1,2016,4,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,23.0,132
Caserne 04 Grid3_1,2017,1,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,20.0,146
Caserne 04 Grid3_1,2017,2,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,13.0,127
Caserne 04 Grid3_1,2017,3,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,16.0,136
Caserne 04 Grid3_1,2017,4,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,22.0,106
Caserne 04 Grid3_1,2018,1,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,14.0,119
Caserne 04 Grid3_1,2018,2,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,24.0,131
Caserne 04 Grid3_1,2018,3,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,22.0,123
Caserne 04 Grid3_1,2018,4,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,12.0,126
Caserne 04 Grid3_1,2019,1,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,13.0,104
Caserne 04 Grid3_1,2019,2,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,9.0,110
Caserne 04 Grid3_1,2019,3,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,15.0,97
Caserne 04 Grid3_1,2019,4,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,17.0,121
Caserne 04 Grid3_1,2020,1,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,24.0,85
Caserne 04 Grid3_1,2020,2,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,15.0,26
Caserne 04 Grid3_1,2020,3,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,19.0,81
Caserne 04 Grid3_1,2020,4,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,25.0,83
Caserne 04 Grid3_1,2021,1,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,24.0,121
Caserne 04 Grid3_1,2021,2,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,15.0,119
Caserne 04 Grid3_1,2021,3,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,17.0,122
Caserne 04 Grid3_1,2021,4,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,19.0,80
Caserne 04 Grid3_1,2022,1,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,13.0,107
Caserne 04 Grid3_1,2022,2,-73.648802,45.491405,16562.62,439.833333333333,100.0,67.7233333333333,218.666666666667,445.666666666667,12.0,83
Caserne 04 Grid3_2,2015,1,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,13.0,37
Caserne 04 Grid3_2,2015,2,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,13.0,60
Caserne 04 Grid3_2,2015,3,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,20.0,39
Caserne 04 Grid3_2,2015,4,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,21.0,40
Caserne 04 Grid3_2,2016,1,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,16.0,47
Caserne 04 Grid3_2,2016,2,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,16.0,48
Caserne 04 Grid3_2,2016,3,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,17.0,53
Caserne 04 Grid3_2,2016,4,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,20.0,45
Caserne 04 Grid3_2,2017,1,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,12.0,62
Caserne 04 Grid3_2,2017,2,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,22.0,48
Caserne 04 Grid3_2,2017,3,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,12.0,54
Caserne 04 Grid3_2,2017,4,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,21.0,48
Caserne 04 Grid3_2,2018,1,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,8.0,39
Caserne 04 Grid3_2,2018,2,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,19.0,57
Caserne 04 Grid3_2,2018,3,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,21.0,42
Caserne 04 Grid3_2,2018,4,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,10.0,59
Caserne 04 Grid3_2,2019,1,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,9.0,46
Caserne 04 Grid3_2,2019,2,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,19.0,42
Caserne 04 Grid3_2,2019,3,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,5.0,53
Caserne 04 Grid3_2,2019,4,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,11.0,61
Caserne 04 Grid3_2,2020,1,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,17.0,54
Caserne 04 Grid3_2,2020,2,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,8.0,6
Caserne 04 Grid3_2,2020,3,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,14.0,58
Caserne 04 Grid3_2,2020,4,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,13.0,37
Caserne 04 Grid3_2,2021,1,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,15.0,40
Caserne 04 Grid3_2,2021,2,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,17.0,41
Caserne 04 Grid3_2,2021,3,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,30.0,36
Caserne 04 Grid3_2,2021,4,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,22.0,33
Caserne 04 Grid3_2,2022,1,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,20.0,42
Caserne 04 Grid3_2,2022,2,-73.648802,45.491405,12726.925,443.333333333333,100.0,67.7083333333333,240.416666666667,435.833333333333,14.0,44
Caserne 04 Grid4_1,2015,2,-73.648802,45.491405,12609.3,540.0,100.0,70.6,262.5,535.0,2.0,6
